dataset,workload,trace_tag,trace_name,instructions,cycles,ipc,stlb_access,stlb_hit,stlb_miss,stlb_mpki,stlb_miss_rate,stlb_demand_access,stlb_demand_hit,stlb_demand_miss,stlb_demand_mpki,stlb_demand_miss_rate,stlb_raw_demand_miss,stlb_raw_demand_mpki,cp_pb_demand_hit,cp_pb_demand_hit_mpki,stlb_pb_demand_miss,stlb_pb_demand_mpki,demand_data_miss,demand_data_miss_rate,demand_instruction_miss,demand_instruction_miss_rate,l1d_prefetch_miss,l1d_prefetch_miss_rate,l1i_prefetch_miss,l1i_prefetch_miss_rate,other_miss,other_miss_rate
spec06,459.GemsFDTD,459.GemsFDTD-1320B,459.GemsFDTD-1320B.champsimtrace.xz,100000002,87350300,1.1448199999999999,1636745,1375890,260855,2.6085500000000001,0.15937399999999999,1636745,1375890,260855,2.6085500000000001,0.15937399999999999,47563,0.47563,1849,0.018489999999999999,45714,0.45713999999999999,47563,0.029059499999999999,13,7.9425900000000001e-06,213279,0.13030700000000001,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1418B,459.GemsFDTD-1418B.champsimtrace.xz,100000000,70112905,1.4262699999999999,708271,689988,18283,0.18282999999999999,0.025813599999999999,708271,689988,18283,0.18282999999999999,0.025813599999999999,2930,0.0293,2403,0.024029999999999999,527,0.0052700000000000004,2930,0.0041368300000000002,0,0,15353,0.0216767,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-1491B,459.GemsFDTD-1491B.champsimtrace.xz,100000003,95779728,1.04406,42734,3206,39528,0.39528000000000002,0.92497799999999997,42734,3206,39528,0.39528000000000002,0.92497799999999997,4755,0.047550000000000002,946,0.0094599999999999997,3809,0.038089999999999999,4755,0.11126999999999999,0,0,34773,0.81370799999999999,0,0,0,0
spec06,459.GemsFDTD,459.GemsFDTD-765B,459.GemsFDTD-765B.champsimtrace.xz,100000004,81087482,1.2332399999999999,512581,116594,395987,3.95987,0.77253499999999997,512581,116594,395987,3.95987,0.77253499999999997,27490,0.27489999999999998,24891,0.24890999999999999,2599,0.025989999999999999,27490,0.053630499999999998,1,1.9509100000000001e-06,368496,0.71890299999999996,0,0,0,0
spec06,462.libquantum,462.libquantum-1343B,462.libquantum-1343B.champsimtrace.xz,100000000,61324817,1.63066,37125,5904,31221,0.31220999999999999,0.84097,37125,5904,31221,0.31220999999999999,0.84097,1550,0.0155,5,5.0000000000000002e-05,1545,0.01545,1550,0.041750799999999998,0,0,29671,0.79921900000000001,0,0,0,0
spec06,462.libquantum,462.libquantum-714B,462.libquantum-714B.champsimtrace.xz,100000000,77847465,1.2845599999999999,41441,4686,36755,0.36754999999999999,0.88692400000000005,41441,4686,36755,0.36754999999999999,0.88692400000000005,4606,0.046059999999999997,3407,0.034070000000000003,1199,0.011990000000000001,4606,0.11114599999999999,0,0,32149,0.77577799999999997,0,0,0,0
spec06,470.lbm,470.lbm-1274B,470.lbm-1274B.champsimtrace.xz,100000004,136141325,0.73453100000000004,45037,21483,23554,0.23554,0.52299200000000001,45037,21483,23554,0.23554,0.52299200000000001,14475,0.14474999999999999,583,0.0058300000000000001,13892,0.13891999999999999,14475,0.32140200000000002,0,0,9079,0.20158999999999999,0,0,0,0
spec06,471.omnetpp,471.omnetpp-188B,471.omnetpp-188B.champsimtrace.xz,100000000,228226491,0.43816100000000002,2263440,1648155,615285,6.1528499999999999,0.27183600000000002,2263440,1648155,615285,6.1528499999999999,0.27183600000000002,394841,3.94841,82666,0.82665999999999995,312175,3.12175,394841,0.17444299999999999,511,0.000225763,219933,0.097167600000000007,0,0,0,0
spec06,473.astar,473.astar-153B,473.astar-153B.champsimtrace.xz,100000003,43109630,2.3196699999999999,419734,390009,29725,0.29725000000000001,0.070818699999999998,419734,390009,29725,0.29725000000000001,0.070818699999999998,6472,0.06472,4498,0.044979999999999999,1974,0.019740000000000001,6472,0.0154193,0,0,23253,0.055399400000000001,0,0,0,0
spec06,473.astar,473.astar-359B,473.astar-359B.champsimtrace.xz,100000000,515771063,0.193884,3380823,1652378,1728445,17.284400000000002,0.51124999999999998,3380823,1652378,1728445,17.284400000000002,0.51124999999999998,1705685,17.056899999999999,11886,0.11885999999999999,1693799,16.937999999999999,1705685,0.50451800000000002,0,0,22760,0.0067320899999999996,0,0,0,0
spec06,473.astar,473.astar-42B,473.astar-42B.champsimtrace.xz,100000003,158811379,0.62967799999999996,3052281,2609725,442556,4.4255599999999999,0.14499200000000001,3052281,2609725,442556,4.4255599999999999,0.14499200000000001,40408,0.40407999999999999,26188,0.26188,14220,0.14219999999999999,40408,0.0132386,8,2.6209900000000001e-06,402140,0.13175100000000001,0,0,0,0
spec06,481.wrf,481.wrf-1254B,481.wrf-1254B.champsimtrace.xz,100000004,26405389,3.7871100000000002,9524,4044,5480,0.054800000000000001,0.57538800000000001,9524,4044,5480,0.054800000000000001,0.57538800000000001,181,0.00181,68,0.00068000000000000005,113,0.0011299999999999999,181,0.0190046,3,0.00031499400000000003,5296,0.55606900000000004,0,0,0,0
spec06,481.wrf,481.wrf-1281B,481.wrf-1281B.champsimtrace.xz,100000003,37727282,2.6505999999999998,16483,2807,13676,0.13675999999999999,0.82970299999999997,16483,2807,13676,0.13675999999999999,0.82970299999999997,2461,0.02461,1055,0.01055,1406,0.01406,2461,0.14930499999999999,17,0.00103137,11198,0.67936700000000005,0,0,0,0
spec06,481.wrf,481.wrf-196B,481.wrf-196B.champsimtrace.xz,100000001,24645022,4.0576100000000004,6279,1293,4986,0.049860000000000002,0.79407499999999998,6279,1293,4986,0.049860000000000002,0.79407499999999998,197,0.00197,130,0.0012999999999999999,67,0.00067000000000000002,197,0.031374399999999997,15,0.0023889200000000001,4774,0.76031199999999999,0,0,0,0
spec06,481.wrf,481.wrf-455B,481.wrf-455B.champsimtrace.xz,100000001,34764866,2.8764699999999999,9602,817,8785,0.087849999999999998,0.91491400000000001,9602,817,8785,0.087849999999999998,0.91491400000000001,588,0.0058799999999999998,309,0.0030899999999999999,279,0.0027899999999999999,588,0.061237199999999999,8,0.00083316,8189,0.85284300000000002,0,0,0,0
spec06,481.wrf,481.wrf-816B,481.wrf-816B.champsimtrace.xz,100000003,45534187,2.1961499999999998,52133,32073,20060,0.2006,0.38478499999999999,52133,32073,20060,0.2006,0.38478499999999999,3020,0.030200000000000001,1990,0.019900000000000001,1030,0.0103,3020,0.057928800000000003,10,0.000191817,17030,0.32666400000000001,0,0,0,0
spec06,482.sphinx3,482.sphinx3-1100B,482.sphinx3-1100B.champsimtrace.xz,100000004,44816792,2.2313100000000001,110790,85886,24904,0.24904000000000001,0.22478600000000001,110790,85886,24904,0.24904000000000001,0.22478600000000001,8320,0.083199999999999996,1013,0.01013,7307,0.073069999999999996,8320,0.075096999999999997,29,0.00026175599999999998,16555,0.149427,0,0,0,0
spec06,482.sphinx3,482.sphinx3-1297B,482.sphinx3-1297B.champsimtrace.xz,100000005,51750177,1.9323600000000001,156651,110855,45796,0.45795999999999998,0.29234399999999999,156651,110855,45796,0.45795999999999998,0.29234399999999999,21657,0.21657000000000001,3545,0.035450000000000002,18112,0.18112,21657,0.13825000000000001,0,0,24139,0.15409400000000001,0,0,0,0
spec06,482.sphinx3,482.sphinx3-1395B,482.sphinx3-1395B.champsimtrace.xz,100000003,38224342,2.6161300000000001,95780,75408,20372,0.20372000000000001,0.212696,95780,75408,20372,0.20372000000000001,0.212696,5229,0.052290000000000003,696,0.00696,4533,0.045330000000000002,5229,0.054593900000000001,0,0,15143,0.15810199999999999,0,0,0,0
spec06,482.sphinx3,482.sphinx3-1522B,482.sphinx3-1522B.champsimtrace.xz,100000001,43806516,2.2827700000000002,141036,121804,19232,0.19231999999999999,0.13636200000000001,141036,121804,19232,0.19231999999999999,0.13636200000000001,6104,0.061039999999999997,526,0.0052599999999999999,5578,0.055780000000000003,6104,0.043279699999999997,1,7.0903900000000001e-06,13127,0.093075500000000005,0,0,0,0
spec06,482.sphinx3,482.sphinx3-234B,482.sphinx3-234B.champsimtrace.xz,100000001,44918534,2.2262499999999998,138956,105866,33090,0.33090000000000003,0.23813300000000001,138956,105866,33090,0.33090000000000003,0.23813300000000001,13657,0.13657,2355,0.023550000000000001,11302,0.11302,13657,0.098282900000000006,0,0,19433,0.13985,0,0,0,0
spec06,482.sphinx3,482.sphinx3-417B,482.sphinx3-417B.champsimtrace.xz,100000000,71614415,1.3963699999999999,259670,180623,79047,0.79047000000000001,0.30441299999999999,259670,180623,79047,0.79047000000000001,0.30441299999999999,40010,0.40010000000000001,9517,0.095170000000000005,30493,0.30492999999999998,40010,0.15407999999999999,0,0,39037,0.15033299999999999,0,0,0,0
spec06,483.xalancbmk,483.xalancbmk-127B,483.xalancbmk-127B.champsimtrace.xz,100000000,337307976,0.29646499999999998,430960,83040,347920,3.4792000000000001,0.80731399999999998,430960,83040,347920,3.4792000000000001,0.80731399999999998,338868,3.3886799999999999,1502,0.01502,337366,3.3736600000000001,338868,0.78630999999999995,5297,0.0122912,3755,0.0087131099999999996,0,0,0,0
spec06,483.xalancbmk,483.xalancbmk-716B,483.xalancbmk-716B.champsimtrace.xz,100000003,64091776,1.56026,906051,811284,94767,0.94767000000000001,0.10459300000000001,906051,811284,94767,0.94767000000000001,0.10459300000000001,85830,0.85829999999999995,819,0.0081899999999999994,85011,0.85011000000000003,85830,0.094729800000000003,1406,0.0015517899999999999,7531,0.0083118900000000006,0,0,0,0
spec17,600.perlbench_s,600.perlbench_s-570B,600.perlbench_s-570B.champsimtrace.xz,100000000,69218946,1.44469,307937,294554,13383,0.13383,0.043460199999999997,307937,294554,13383,0.13383,0.043460199999999997,12302,0.12302,114,0.00114,12188,0.12188,12302,0.039949699999999998,569,0.00184778,512,0.0016626799999999999,0,0,0,0
spec17,602.gcc_s,602.gcc_s-1850B,602.gcc_s-1850B.champsimtrace.xz,100000001,54018804,1.85121,37331,3860,33471,0.33471000000000001,0.89660099999999998,37331,3860,33471,0.33471000000000001,0.89660099999999998,2649,0.02649,175,0.00175,2474,0.024740000000000002,2649,0.070959800000000003,0,0,30822,0.82564099999999996,0,0,0,0
spec17,602.gcc_s,602.gcc_s-2226B,602.gcc_s-2226B.champsimtrace.xz,100000000,135560567,0.73767799999999994,153175,8692,144483,1.4448300000000001,0.94325400000000004,153175,8692,144483,1.4448300000000001,0.94325400000000004,21267,0.21267,904,0.0090399999999999994,20363,0.20363000000000001,21267,0.13884099999999999,0,0,123216,0.80441300000000004,0,0,0,0
spec17,602.gcc_s,602.gcc_s-734B,602.gcc_s-734B.champsimtrace.xz,100000000,56699156,1.76369,163877,126099,37778,0.37778,0.23052700000000001,163877,126099,37778,0.37778,0.23052700000000001,13110,0.13109999999999999,580,0.0057999999999999996,12530,0.12529999999999999,13110,0.079999000000000001,10,6.1021399999999998e-05,24658,0.15046699999999999,0,0,0,0
spec17,603.bwaves_s,603.bwaves_s-1740B,603.bwaves_s-1740B.champsimtrace.xz,100000004,56558761,1.76807,156400,125239,31161,0.31161,0.199239,156400,125239,31161,0.31161,0.199239,4042,0.040419999999999998,1195,0.011950000000000001,2847,0.028469999999999999,4042,0.025843999999999999,0,0,27119,0.17339499999999999,0,0,0,0
spec17,603.bwaves_s,603.bwaves_s-2609B,603.bwaves_s-2609B.champsimtrace.xz,100000003,56500836,1.76989,64374,33701,30673,0.30673,0.47648099999999999,64374,33701,30673,0.30673,0.47648099999999999,3304,0.03304,481,0.00481,2823,0.028230000000000002,3304,0.051325099999999999,0,0,27369,0.42515599999999998,0,0,0,0
spec17,603.bwaves_s,603.bwaves_s-2931B,603.bwaves_s-2931B.champsimtrace.xz,100000005,65086181,1.5364199999999999,128355,104391,23964,0.23963999999999999,0.18670100000000001,128355,104391,23964,0.23963999999999999,0.18670100000000001,7781,0.077810000000000004,711,0.00711,7070,0.070699999999999999,7781,0.060620899999999998,0,0,16183,0.12608,0,0,0,0
spec17,603.bwaves_s,603.bwaves_s-891B,603.bwaves_s-891B.champsimtrace.xz,100000001,28899034,3.4603199999999998,24528,176,24352,0.24351999999999999,0.99282499999999996,24528,176,24352,0.24351999999999999,0.99282499999999996,0,0,0,0,0,0,0,0,0,0,24352,0.99282499999999996,0,0,0,0
spec17,605.mcf_s,605.mcf_s-1152B,605.mcf_s-1152B.champsimtrace.xz,100000001,272896564,0.36643900000000001,2960008,2899572,60436,0.60436000000000001,0.020417500000000002,2960008,2899572,60436,0.60436000000000001,0.020417500000000002,33395,0.33395000000000002,25080,0.25080000000000002,8315,0.083150000000000002,33395,0.0112821,0,0,27041,0.0091354499999999998,0,0,0,0
spec17,605.mcf_s,605.mcf_s-1536B,605.mcf_s-1536B.champsimtrace.xz,100000003,199922679,0.500193,2446201,201233,2244968,22.4497,0.91773700000000002,2446201,201233,2244968,22.4497,0.91773700000000002,2238699,22.387,960,0.0095999999999999992,2237739,22.377400000000002,2238699,0.91517400000000004,0,0,6269,0.0025627499999999999,0,0,0,0
spec17,605.mcf_s,605.mcf_s-1554B,605.mcf_s-1554B.champsimtrace.xz,100000003,140995593,0.70924200000000004,401806,388113,13693,0.13693,0.034078600000000001,401806,388113,13693,0.13693,0.034078600000000001,1366,0.01366,868,0.0086800000000000002,498,0.0049800000000000001,1366,0.0033996500000000002,0,0,12327,0.030679000000000001,0,0,0,0
spec17,605.mcf_s,605.mcf_s-1644B,605.mcf_s-1644B.champsimtrace.xz,100000005,494091983,0.20239099999999999,2964974,543510,2421464,24.214600000000001,0.81669000000000003,2964974,543510,2421464,24.214600000000001,0.81669000000000003,2377729,23.7773,4810,0.048099999999999997,2372919,23.729199999999999,2377729,0.80193899999999996,0,0,43735,0.014750600000000001,0,0,0,0
spec17,605.mcf_s,605.mcf_s-472B,605.mcf_s-472B.champsimtrace.xz,100000001,160047375,0.62481500000000001,337689,243298,94391,0.94391000000000003,0.27952100000000002,337689,243298,94391,0.94391000000000003,0.27952100000000002,14473,0.14473,2448,0.024479999999999998,12025,0.12025,14473,0.042859000000000001,0,0,79918,0.23666200000000001,0,0,0,0
spec17,605.mcf_s,605.mcf_s-484B,605.mcf_s-484B.champsimtrace.xz,100000000,172087296,0.58109999999999995,236012,159409,76603,0.76602999999999999,0.32457200000000003,236012,159409,76603,0.76602999999999999,0.32457200000000003,20435,0.20435,2987,0.029870000000000001,17448,0.17448,20435,0.086584599999999998,0,0,56168,0.23798800000000001,0,0,0,0
spec17,605.mcf_s,605.mcf_s-665B,605.mcf_s-665B.champsimtrace.xz,100000000,216037548,0.46288200000000002,1579033,1545880,33153,0.33152999999999999,0.020995799999999998,1579033,1545880,33153,0.33152999999999999,0.020995799999999998,20508,0.20508000000000001,11744,0.11744,8764,0.087639999999999996,20508,0.0129877,0,0,12645,0.0080080700000000008,0,0,0,0
spec17,605.mcf_s,605.mcf_s-782B,605.mcf_s-782B.champsimtrace.xz,100000001,656039911,0.15243000000000001,8600350,8502003,98347,0.98346999999999996,0.0114352,8600350,8502003,98347,0.98346999999999996,0.0114352,11975,0.11975,5559,0.055590000000000001,6416,0.064159999999999995,11975,0.0013923900000000001,0,0,86372,0.010042799999999999,0,0,0,0
spec17,605.mcf_s,605.mcf_s-994B,605.mcf_s-994B.champsimtrace.xz,100000000,241901022,0.41339199999999998,1628728,818389,810339,8.1033899999999992,0.497529,1628728,818389,810339,8.1033899999999992,0.497529,805977,8.0597700000000003,780,0.0077999999999999996,805197,8.0519700000000007,805977,0.49485099999999999,0,0,4362,0.0026781600000000002,0,0,0,0
spec17,607.cactuBSSN_s,607.cactuBSSN_s-2421B,607.cactuBSSN_s-2421B.champsimtrace.xz,100000003,55075242,1.8157000000000001,7462554,7450183,12371,0.12371,0.00165774,7462554,7450183,12371,0.12371,0.00165774,12320,0.1232,0,0,12320,0.1232,12320,0.00165091,50,6.7001200000000002e-06,1,1.3400200000000001e-07,0,0,0,0
spec17,607.cactuBSSN_s,607.cactuBSSN_s-3477B,607.cactuBSSN_s-3477B.champsimtrace.xz,100000001,42534842,2.35101,3789462,3785079,4383,0.043830000000000001,0.0011566300000000001,3789462,3785079,4383,0.043830000000000001,0.0011566300000000001,4052,0.04052,0,0,4052,0.04052,4052,0.0010692799999999999,0,0,331,8.7347499999999997e-05,0,0,0,0
spec17,607.cactuBSSN_s,607.cactuBSSN_s-4004B,607.cactuBSSN_s-4004B.champsimtrace.xz,100000003,42430595,2.3567900000000002,3862329,3858071,4258,0.04258,0.0011024400000000001,3862329,3858071,4258,0.04258,0.0011024400000000001,4258,0.04258,0,0,4258,0.04258,4258,0.0011024400000000001,0,0,0,0,0,0,0,0
spec17,619.lbm_s,619.lbm_s-2676B,619.lbm_s-2676B.champsimtrace.xz,100000002,130287887,0.76753099999999996,86960,29527,57433,0.57433000000000001,0.66045299999999996,86960,29527,57433,0.57433000000000001,0.66045299999999996,31072,0.31072,8275,0.082750000000000004,22797,0.22797000000000001,31072,0.35731400000000002,0,0,26361,0.30313899999999999,0,0,0,0
spec17,619.lbm_s,619.lbm_s-2677B,619.lbm_s-2677B.champsimtrace.xz,100000004,200533035,0.49867099999999998,137912,48654,89258,0.89258000000000004,0.64720999999999995,137912,48654,89258,0.89258000000000004,0.64720999999999995,58590,0.58589999999999998,12189,0.12189,46401,0.46400999999999998,58590,0.42483599999999999,0,0,30668,0.22237399999999999,0,0,0,0
