dataset,workload,num_traces,ipc,stlb_mpki,stlb_miss_rate,llc_mpki,llc_miss_rate,demand_data_miss_rate,demand_instruction_miss_rate,l1d_prefetch_miss_rate,l1i_prefetch_miss_rate,other_miss_rate,demand_data_share,demand_instruction_share,l1d_prefetch_share,l1i_prefetch_share,other_share
ligra,ligra_BellmanFord,8,1.4996256198819777,0.027907499232543771,0.01051405170091606,15.849992064125217,0.81366748987439097,0,0,0.01051405170091606,0,0,0,0,1,0,0
ligra,ligra_CF,4,1.6277525591502433,0.013769999793450003,0.016936019481957051,8.7853598682196026,0.70268179896765592,0,0,0.016936019481957051,0,0,0,0,1,0,0
ligra,ligra_Components,9,1.3955459173075824,0.011839999447466693,0.0014899270528582942,24.493256634759135,0.69151571841659099,0,0,0.0014899270528582942,0,0,0,0,1,0,0
ligra,ligra_Components-Shortcut,7,1.7266273223307136,0.013848571191167352,0.0012691498398048541,12.58045407004936,0.51874287093017146,0,0,0.0012691498398048541,0,0,0,0,1,0,0
ligra,ligra_MIS,7,1.5744866678504972,0.0045514284673959212,0.021477396826252847,15.991422491624629,0.88673827538928884,0,0,0.021477396826252847,0,0,0,0,1,0,0
ligra,ligra_PageRank,8,1.106267883937615,0.10598749602546891,0.0045939284725499364,40.513498480743806,0.76810557420434777,0,0,0.0045939284725499364,0,0,0,0,1,0,0
ligra,ligra_PageRankDelta,10,1.4919794391124437,0.023803998905016052,0.0092710661258674585,17.220249207868537,0.83295451060569814,0,0,0.0092710661258674585,0,0,0,0,1,0,0
ligra,ligra_Radii,9,1.0408474490508182,0.079297775310735882,0.0067433676548901509,22.891917065584803,0.65640965808958962,0,0,0.0067433676548901509,0,0,0,0,1,0,0
ligra,ligra_Triangle,8,1.669563791365003,0.01268499949260002,0.0035512839984350275,8.7379096504836138,0.5389986969026378,0,0,0.0035512839984350275,0,0,0,0,1,0,0
spec06,gmean_spec06,94,1.8300401578946943,0.094497656035832461,0.013440639186841616,12.999728236605922,0.66802349698683405,0,0,0.013440639186841616,0,0,0,0,1,0,0
spec17,gmean_spec17,95,1.6644535676855647,0.048323577105985796,0.0086910397593950705,14.615883022005299,0.62529187905588224,0,0,0.0086910397593950705,0,0,0,0,1,0,0
gap,gmean_gap,10,0.66860797414539408,0.45221798191128071,0.022406876427378149,63.695077452196905,0.91180790831857794,0,0,0.022406876427378149,0,0,0,0,1,0,0
ligra,gmean_ligra,100,1.4299014876277678,0.027677599097710271,0.004719515408337256,17.908892416170108,0.71503943536517145,0,0,0.004719515408337256,0,0,0,0,1,0,0
