dataset,workload,trace_tag,permit_dtlb_real_demand_mpki,cppb_dtlb_real_demand_mpki,tlb_rescue_dtlb_real_demand_mpki,cppb_tlb_rescue_dtlb_real_demand_mpki,cppb_dtlb_real_demand_mpki_reduction_pct,tlb_rescue_dtlb_real_demand_mpki_reduction_pct,cppb_tlb_rescue_dtlb_real_demand_mpki_reduction_pct
xsbench,xsbench_XL100nuclide,xs.XL100nuclide-577B,40.354429596455702,40.361789999999999,40.357860000000002,40.360570000000003,-0.018239394331431846,-0.0085006864886993938,-0.015216182227595354
xsbench,xsbench_XL100nuclide,xs.XL100nuclide-829B,40.169110000000003,40.173769999999998,40.172049999999999,40.175530000000002,-0.011600954066426361,-0.0073190568573577863,-0.015982430280381266
xsbench,xsbench_XL100unionized,xs.XL100unionized-28B,10.848609674541709,10.84795967456121,10.95395967138121,10.973629780527405,0.0059915509913244236,-0.97109214913246866,-1.1524067114247805
xsbench,xsbench_XL64hash,xs.XL64hash-126B,35.061709649382905,35.049109649508907,35.064689649353106,35.053429649465706,0.035936638572386936,-0.0084993002337885315,0.023615505347573951
xsbench,xsbench_XL64hash,xs.XL64hash-49B,18.897909244083632,18.897029622059407,19.030339999999999,19.067910000000001,0.0046545996854163718,-0.70076935075675806,-0.89957441175452235
xsbench,xsbench_XL64nuclide,xs.XL64nuclide-355B,40.189979196200419,40.20017,40.200388793988338,40.206688793799337,-0.02535657893683041,-0.025900978293869059,-0.04157652711722637
xsbench,xsbench_XL64unionized,xs.XL64unionized-28B,10.849970000000001,10.848089891519102,10.95149,10.977279670681609,0.017328236676217301,-0.93567078987313312,-1.1733642644321529
xsbench,xsbench_XXL100hash,xs.XXL100hash-552B,33.944168981674927,33.938368981848932,33.94388898168333,33.946078981617632,0.017086881193428827,0.00082488391968116304,-0.0056268867378417298
xsbench,xsbench_XXL100hash,xs.XXL100hash-563B,33.911988982640331,33.912998982610027,33.910558982683227,33.913098982607032,-0.0029782976463277322,0.0042167976577078825,-0.0032731786014261743
xsbench,xsbench_XXL100hash,xs.XXL100hash-94B,10.99408,10.993659890063402,11.14575,11.1987498880125,0.0038212377624913252,-1.3795606362696944,-1.861637244885439
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-165B,41.843709581562905,41.849409999999999,41.847179581528202,41.855409999999999,-0.013623119207406553,-0.0082927637152563349,-0.027962192057295887
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-30B,9.6498695175065237,9.6464195176790248,9.8015995099200239,9.8666495066675246,0.035751776966930215,-1.572352788172271,-2.2464551335924732
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-324B,42.033470000000001,42.042049579579505,42.034879579651204,42.051649579483502,-0.02041130456158502,-0.0033534696307624401,-0.043250246728376851
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-487B,41.883099581169006,41.892729581072707,41.886589999999998,41.899389999999997,-0.022992567407853493,-0.0083337166205454949,-0.038894969555491876
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-648B,41.879669581203302,41.889989999999997,41.883499581165005,41.894329999999997,-0.02464302822802189,-0.0091452487567478258,-0.035006051726993448
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-650B,41.833439581665601,41.836319163273615,41.837269581627304,41.843809581561906,-0.0068834445286158896,-0.0091553551417211665,-0.024788781415074901
xsbench,xsbench_XXL100nuclide,xs.XXL100nuclide-861B,41.863208744103737,41.876159162476817,41.869359581306405,41.880960000000002,-0.030935083003891251,-0.014692703658392148,-0.042402998787727242
xsbench,xsbench_XXL100unionized,xs.XXL100unionized-24B,26.540118672994065,26.541319203760423,26.675460000000001,26.738508663074565,-0.0045234566625307338,-0.50994996922772984,-0.74750980779287879
xsbench,xsbench_XXL64hash,xs.XXL64hash-205B,34.079769659202306,34.081109659188904,34.0840196591598,34.082178295891083,-0.0039319514186786364,-0.012470741439840616,-0.0070676436867422865
xsbench,xsbench_XXL64hash,xs.XXL64hash-24B,26.536819999999999,26.5473,26.742199197734024,26.739799999999999,-0.039492297871412951,-0.77394050128849479,-0.76489948682623154
xsbench,xsbench_XXL64nuclide,xs.XXL64nuclide-24B,26.537149203885523,26.539479203815624,26.732049198038524,26.772098929116044,-0.0087801440622037319,-0.73444209344259992,-0.88536158660221798
xsbench,xsbench_XXL64nuclide,xs.XXL64nuclide-531B,42.094047895297606,42.107697894615107,42.095257895237104,42.115387894230608,-0.032427385818190047,-0.002874515519413201,-0.05069600097875604
xsbench,xsbench_XXL64nuclide,xs.XXL64nuclide-566B,41.849619581503802,41.867439162651216,41.8521,41.872319581276805,-0.042580031373296023,-0.0059269797933803048,-0.054241830630719079
xsbench,xsbench_XXL64unionized,xs.XXL64unionized-24B,26.537410000000001,26.540888672955568,26.702838664858067,26.748309732516901,-0.013108562424002379,-0.62337908958736143,-0.79472613384992119
