trace_tag,dataset,workload,Metric,Permit PGC,Discard PGC,No L1D Prefetch,Permit vs Discard Δ%,Permit vs No L1D Prefetch Δ%
429.mcf-22B,spec06,429.mcf,Core_0_DTLB_cross_page_prefetch_coverage,0.0243137,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_demand_access,477802,488188,487174,-2.12745909363%,-1.92374798327%
429.mcf-22B,spec06,429.mcf,Core_0_STLB_demand_hit,184360,173357,172327,6.34701800331%,6.98265506856%
429.mcf-22B,spec06,429.mcf,Core_0_STLB_demand_miss,293442,314831,314847,-6.79380365974%,-6.79854024336%
429.mcf-22B,spec06,429.mcf,Core_0_STLB_demand_mshr_merge,0,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_demand_miss_rate,0.61415,0.644897,0.646272,-4.76773810391%,-4.97035304021%
429.mcf-22B,spec06,429.mcf,Core_0_STLB_demand_mpki,2.93442,3.14831,3.14847,-6.79380365974%,-6.79854024336%
429.mcf-22B,spec06,429.mcf,Core_0_STLB_vberti_prefetch_access,40788,253,0,16021.7391304%,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_vberti_prefetch_hit,19023,253,0,7418.97233202%,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_vberti_prefetch_miss,21765,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_vberti_prefetch_miss_rate,0.533613,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_vberti_prefetch_mpki,0.21765,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_vberti_cross_page_prefetch,40648,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_vberti_cross_page_prefetch_hit,18883,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_vberti_cross_page_prefetch_miss,21765,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.535451,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_vberti_cross_page_prefetch_mpki,0.21765,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_issued,40648,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_lookups,40648,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_useful,3024,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_useless,18741,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_late,0,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_too_early,80,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.00426872,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_pollution_evict,1967,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.0903745,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_accuracy,0.0743948,0,0,,
429.mcf-22B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_coverage,0.0102002,0,0,,
429.mcf-22B,spec06,429.mcf,DRAM_read_traffic_MPKI,29.9378,30.4399,30.7263,-1.64947979461%,-2.56620549822%
429.mcf-22B,spec06,429.mcf,cache_demand.count,1583959,1685273,2037166,-6.01172629004%,-22.2469352031%
429.mcf-22B,spec06,429.mcf,cache_prefetch.count,1289407,1238651,915343,4.09768368976%,40.8659923111%
429.mcf-22B,spec06,429.mcf,stlb_demand.count,117412,120065,120122,-2.20963644692%,-2.25603969298%
429.mcf-22B,spec06,429.mcf,stlb_prefetch.count,3000,0,0,,
429.mcf-22B,spec06,429.mcf,stlb_miss_touch_dram.count,119403,118998,119077,0.340341854485%,0.273772432964%
429.mcf-22B,spec06,429.mcf,stlb_miss_touch_dram.share,37.88,37.8,37.82,0.21164021164%,0.158646218932%
429.mcf-51B,spec06,429.mcf,CPU 0 cumulative IPC,0.1577,0.1583,0.1584,-0.379027163613%,-0.441919191919%
429.mcf-51B,spec06,429.mcf,Core_0_L1D_demand_MPKI,130.863,131.031,131.59,-0.128213934107%,-0.552473592218%
429.mcf-51B,spec06,429.mcf,Core_0_L2C_demand_MPKI,67.0642,67.0262,67.0483,0.056694247921%,0.0237142477885%
429.mcf-51B,spec06,429.mcf,Core_0_LLC_demand_MPKI,53.8461,53.6785,53.6808,0.312229291057%,0.307931327402%
429.mcf-51B,spec06,429.mcf,Core_0_L1D_prefetch_requested,4197624,3071271,0,36.6738395928%,
429.mcf-51B,spec06,429.mcf,Core_0_L1D_prefetch_issued,3605980,2785391,0,29.4604599498%,
429.mcf-51B,spec06,429.mcf,Core_0_L1D_prefetch_useful,21889,21542,0,1.61080679603%,
429.mcf-51B,spec06,429.mcf,Core_0_L1D_prefetch_useless,27682,6802,0,306.968538665%,
429.mcf-51B,spec06,429.mcf,Core_0_L1D_prefetch_late,832,691,0,20.4052098408%,
429.mcf-51B,spec06,429.mcf,Core_0_L1D_prefetch_accuracy,0.00607019,0.00773392,0,-21.5121180462%,
429.mcf-51B,spec06,429.mcf,Core_0_L1D_prefetch_coverage,0.00166987,0.00164134,0,1.7382138984%,
429.mcf-51B,spec06,429.mcf,Core_0_vBerti_Requested,4197624,3071271,0,36.6738395928%,
429.mcf-51B,spec06,429.mcf,Core_0_vBerti_Cross_page_prefetch_in_Requested,1031266,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_vBerti_Same_page_prefetch_in_Requested,3166358,3071271,0,3.0960146467%,
429.mcf-51B,spec06,429.mcf,Core_0_vBerti_Cross_page_prefetch_of_Requested,0.245679,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_vBerti_Issued,3605980,2785391,0,29.4604599498%,
429.mcf-51B,spec06,429.mcf,Core_0_vBerti_Cross_page_prefetch_of_Issued,0.220187,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_vBerti_PQ_Drop_Rate,0.140947,0.093082,0,51.4224017533%,
429.mcf-51B,spec06,429.mcf,Core_0_vBerti_Cross_page_PQ_Drop_rate,0.230081,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_demand_mpki,124.624,124.874,125.067,-0.200201803418%,-0.354210143363%
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_vberti_same_page_prefetch_mpki,3e-05,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_vberti_cross_page_prefetch,660074,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_vberti_cross_page_prefetch_hit,571491,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_vberti_cross_page_prefetch_miss,88583,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,8829,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.134202,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_vberti_cross_page_prefetch_mpki,0.88583,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_cross_page_prefetch_issued,660074,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_cross_page_prefetch_lookups,660074,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_cross_page_prefetch_useful,13462,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_cross_page_prefetch_useless,66292,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_cross_page_prefetch_late,10,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_cross_page_prefetch_accuracy,0.0203947,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_DTLB_cross_page_prefetch_coverage,0.00107904,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_demand_access,7883959,7887159,7887350,-0.0405722770392%,-0.0429928936842%
429.mcf-51B,spec06,429.mcf,Core_0_STLB_demand_hit,6833553,6836713,6836928,-0.046221042188%,-0.0493642758853%
429.mcf-51B,spec06,429.mcf,Core_0_STLB_demand_miss,1050406,1050446,1050422,-0.00380790635597%,-0.00152319734354%
429.mcf-51B,spec06,429.mcf,Core_0_STLB_demand_mshr_merge,0,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_demand_miss_rate,0.133233,0.133184,0.133178,0.0367912061509%,0.0412981123008%
429.mcf-51B,spec06,429.mcf,Core_0_STLB_demand_mpki,10.5041,10.5045,10.5042,-0.00380789185588%,-0.000952000152335%
429.mcf-51B,spec06,429.mcf,Core_0_STLB_vberti_prefetch_access,79757,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_vberti_prefetch_hit,78127,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_vberti_prefetch_miss,1630,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_vberti_prefetch_miss_rate,0.0204371,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_vberti_prefetch_mpki,0.0163,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_vberti_cross_page_prefetch,79754,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_vberti_cross_page_prefetch_hit,78124,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_vberti_cross_page_prefetch_miss,1630,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.0204378,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_vberti_cross_page_prefetch_mpki,0.0163,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_issued,79754,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_lookups,79754,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_useful,817,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_useless,813,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_late,0,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_too_early,386,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.474785,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_pollution_evict,1451,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.890184,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_accuracy,0.010244,0,0,,
429.mcf-51B,spec06,429.mcf,Core_0_STLB_cross_page_prefetch_coverage,0.00077719,0,0,,
429.mcf-51B,spec06,429.mcf,DRAM_read_traffic_MPKI,57.8449,57.563,57.4117,0.489724302069%,0.754550030743%
429.mcf-51B,spec06,429.mcf,cache_demand.count,5384612,5367848,5368077,0.312303925148%,0.308024642717%
429.mcf-51B,spec06,429.mcf,cache_prefetch.count,37915,27069,12533,40.0679744357%,202.521343653%
429.mcf-51B,spec06,429.mcf,stlb_demand.count,361868,361386,360559,0.133375393623%,0.363047379208%
429.mcf-51B,spec06,429.mcf,stlb_prefetch.count,93,0,0,,
429.mcf-51B,spec06,429.mcf,stlb_miss_touch_dram.count,363268,363111,362195,0.0432374673309%,0.296249257996%
429.mcf-51B,spec06,429.mcf,stlb_miss_touch_dram.share,34.53,34.57,34.48,-0.115707260631%,0.145011600928%
433.milc-127B,spec06,433.milc,CPU 0 cumulative IPC,1.391,0.9298,0.8467,49.6020649602%,64.2848706744%
433.milc-127B,spec06,433.milc,Core_0_L1D_demand_MPKI,11.6689,40.412,74.0329,-71.1251608433%,-84.2382238167%
433.milc-127B,spec06,433.milc,Core_0_L2C_demand_MPKI,1.63024,10.9861,18.6904,-85.1608851185%,-91.2776612593%
433.milc-127B,spec06,433.milc,Core_0_LLC_demand_MPKI,1.31969,8.95872,17.7048,-85.2692125661%,-92.546145678%
433.milc-127B,spec06,433.milc,Core_0_L1D_prefetch_requested,65482673,44787631,0,46.2070476556%,
433.milc-127B,spec06,433.milc,Core_0_L1D_prefetch_issued,10415207,14187370,0,-26.588176667%,
433.milc-127B,spec06,433.milc,Core_0_L1D_prefetch_useful,1762088,991300,0,77.7552708565%,
433.milc-127B,spec06,433.milc,Core_0_L1D_prefetch_useless,3173,25964,0,-87.7792327839%,
433.milc-127B,spec06,433.milc,Core_0_L1D_prefetch_late,133029,59289,0,124.373829884%,
433.milc-127B,spec06,433.milc,Core_0_L1D_prefetch_accuracy,0.169184,0.069872,0,142.13418823%,
433.milc-127B,spec06,433.milc,Core_0_L1D_prefetch_coverage,0.601604,0.19698,0,205.413747589%,
433.milc-127B,spec06,433.milc,Core_0_vBerti_Requested,65482673,44787631,0,46.2070476556%,
433.milc-127B,spec06,433.milc,Core_0_vBerti_Cross_page_prefetch_in_Requested,25014847,0,0,,
433.milc-127B,spec06,433.milc,Core_0_vBerti_Same_page_prefetch_in_Requested,40467826,44787631,0,-9.64508482264%,
433.milc-127B,spec06,433.milc,Core_0_vBerti_Cross_page_prefetch_of_Requested,0.382007,0,0,,
433.milc-127B,spec06,433.milc,Core_0_vBerti_Issued,10415207,14187370,0,-26.588176667%,
433.milc-127B,spec06,433.milc,Core_0_vBerti_Cross_page_prefetch_of_Issued,0.374007,0,0,,
433.milc-127B,spec06,433.milc,Core_0_vBerti_PQ_Drop_Rate,0.840947,0.68323,0,23.0840273407%,
433.milc-127B,spec06,433.milc,Core_0_vBerti_Cross_page_PQ_Drop_rate,0.844278,0,0,,
433.milc-127B,spec06,433.milc,Core_0_DTLB_demand_mpki,0.02002,11.2373,12.2958,-99.8218433254%,-99.8371801753%
433.milc-127B,spec06,433.milc,Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
433.milc-127B,spec06,433.milc,Core_0_DTLB_vberti_cross_page_prefetch,3528869,0,0,,
433.milc-127B,spec06,433.milc,Core_0_DTLB_vberti_cross_page_prefetch_hit,3139905,0,0,,
433.milc-127B,spec06,433.milc,Core_0_DTLB_vberti_cross_page_prefetch_miss,388964,0,0,,
433.milc-127B,spec06,433.milc,Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,170958,0,0,,
433.milc-127B,spec06,433.milc,Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.110223,0,0,,
433.milc-127B,spec06,433.milc,Core_0_DTLB_vberti_cross_page_prefetch_mpki,3.88964,0,0,,
433.milc-127B,spec06,433.milc,Core_0_DTLB_cross_page_prefetch_issued,3528869,0,0,,
433.milc-127B,spec06,433.milc,Core_0_DTLB_cross_page_prefetch_lookups,3528869,0,0,,
433.milc-127B,spec06,433.milc,Core_0_DTLB_cross_page_prefetch_useful,217939,0,0,,
433.milc-127B,spec06,433.milc,Core_0_DTLB_cross_page_prefetch_useless,67,0,0,,
433.milc-127B,spec06,433.milc,Core_0_DTLB_cross_page_prefetch_late,280,0,0,,
433.milc-127B,spec06,433.milc,Core_0_DTLB_cross_page_prefetch_accuracy,0.0617589,0,0,,
433.milc-127B,spec06,433.milc,Core_0_DTLB_cross_page_prefetch_coverage,0.990898,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_demand_access,166,218105,218105,-99.9238898696%,-99.9238898696%
433.milc-127B,spec06,433.milc,Core_0_STLB_demand_hit,2,13,13,-84.6153846154%,-84.6153846154%
433.milc-127B,spec06,433.milc,Core_0_STLB_demand_miss,164,218092,218092,-99.924802377%,-99.924802377%
433.milc-127B,spec06,433.milc,Core_0_STLB_demand_mshr_merge,0,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_demand_miss_rate,0.987952,0.99994,0.99994,-1.19887193232%,-1.19887193232%
433.milc-127B,spec06,433.milc,Core_0_STLB_demand_mpki,0.00164,2.18092,2.18092,-99.924802377%,-99.924802377%
433.milc-127B,spec06,433.milc,Core_0_STLB_vberti_prefetch_access,218006,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_vberti_prefetch_hit,23,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_vberti_prefetch_miss,217983,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_vberti_prefetch_miss_rate,0.999894,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_vberti_prefetch_mpki,2.17983,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_vberti_cross_page_prefetch,218006,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_vberti_cross_page_prefetch_hit,23,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_vberti_cross_page_prefetch_miss,217983,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.999894,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_vberti_cross_page_prefetch_mpki,2.17983,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_issued,218006,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_lookups,218006,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_useful,0,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_useless,217983,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_late,0,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_too_early,42,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_too_early_among_useless,0.000192676,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_pollution_evict,42,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0.000192676,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_accuracy,0,0,0,,
433.milc-127B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_coverage,0,0,0,,
433.milc-127B,spec06,433.milc,DRAM_read_traffic_MPKI,22.328,23.5956,21.9656,-5.37218803506%,1.64985249663%
433.milc-127B,spec06,433.milc,cache_demand.count,131849,895221,1770477,-85.2719049263%,-92.5529108822%
433.milc-127B,spec06,433.milc,cache_prefetch.count,2073502,1436889,398643,44.3049532706%,420.140075205%
433.milc-127B,spec06,433.milc,stlb_demand.count,67,27447,27438,-99.7558931759%,-99.7558131059%
433.milc-127B,spec06,433.milc,stlb_prefetch.count,27381,0,0,,
433.milc-127B,spec06,433.milc,stlb_miss_touch_dram.count,27730,27321,27311,1.49701694667%,1.53418036689%
433.milc-127B,spec06,433.milc,stlb_miss_touch_dram.share,12.71,12.53,12.52,1.43655227454%,1.51757188498%
433.milc-274B,spec06,433.milc,CPU 0 cumulative IPC,1.802,1.082,0.9145,66.5434380776%,97.0475669765%
433.milc-274B,spec06,433.milc,Core_0_L1D_demand_MPKI,8.31261,24.9503,51.5728,-66.683326453%,-83.8817942792%
433.milc-274B,spec06,433.milc,Core_0_L2C_demand_MPKI,3.70546,7.79624,16.2362,-52.4711912409%,-77.177787906%
433.milc-274B,spec06,433.milc,Core_0_LLC_demand_MPKI,0.88975,5.54744,16.2016,-83.9610703315%,-94.5082584436%
433.milc-274B,spec06,433.milc,Core_0_L1D_prefetch_requested,103031892,59365798,0,73.5542946799%,
433.milc-274B,spec06,433.milc,Core_0_L1D_prefetch_issued,7728402,5753170,0,34.3329329743%,
433.milc-274B,spec06,433.milc,Core_0_L1D_prefetch_useful,1030103,749416,0,37.4540975907%,
433.milc-274B,spec06,433.milc,Core_0_L1D_prefetch_useless,7265,49689,0,-85.3790577391%,
433.milc-274B,spec06,433.milc,Core_0_L1D_prefetch_late,43800,40494,0,8.16417247%,
433.milc-274B,spec06,433.milc,Core_0_L1D_prefetch_accuracy,0.133288,0.130261,0,2.32379607097%,
433.milc-274B,spec06,433.milc,Core_0_L1D_prefetch_coverage,0.553413,0.230984,0,139.589322204%,
433.milc-274B,spec06,433.milc,Core_0_vBerti_Requested,103031892,59365798,0,73.5542946799%,
433.milc-274B,spec06,433.milc,Core_0_vBerti_Cross_page_prefetch_in_Requested,31304918,0,0,,
433.milc-274B,spec06,433.milc,Core_0_vBerti_Same_page_prefetch_in_Requested,71726974,59365798,0,20.82204976%,
433.milc-274B,spec06,433.milc,Core_0_vBerti_Cross_page_prefetch_of_Requested,0.303837,0,0,,
433.milc-274B,spec06,433.milc,Core_0_vBerti_Issued,7728402,5753170,0,34.3329329743%,
433.milc-274B,spec06,433.milc,Core_0_vBerti_Cross_page_prefetch_of_Issued,0.525157,0,0,,
433.milc-274B,spec06,433.milc,Core_0_vBerti_PQ_Drop_Rate,0.92499,0.903089,0,2.42512089063%,
433.milc-274B,spec06,433.milc,Core_0_vBerti_Cross_page_PQ_Drop_rate,0.870352,0,0,,
433.milc-274B,spec06,433.milc,Core_0_DTLB_demand_mpki,0.16236,10.079,9.32569,-98.3891259053%,-98.2590028191%
433.milc-274B,spec06,433.milc,Core_0_DTLB_vberti_same_page_prefetch_mpki,0,0,0,,
433.milc-274B,spec06,433.milc,Core_0_DTLB_vberti_cross_page_prefetch,3630195,0,0,,
433.milc-274B,spec06,433.milc,Core_0_DTLB_vberti_cross_page_prefetch_hit,3346942,0,0,,
433.milc-274B,spec06,433.milc,Core_0_DTLB_vberti_cross_page_prefetch_miss,283253,0,0,,
433.milc-274B,spec06,433.milc,Core_0_DTLB_vberti_cross_page_prefetch_mshr_merge,157500,0,0,,
433.milc-274B,spec06,433.milc,Core_0_DTLB_vberti_cross_page_prefetch_miss_rate,0.0780269,0,0,,
433.milc-274B,spec06,433.milc,Core_0_DTLB_vberti_cross_page_prefetch_mpki,2.83253,0,0,,
433.milc-274B,spec06,433.milc,Core_0_DTLB_cross_page_prefetch_issued,3630195,0,0,,
433.milc-274B,spec06,433.milc,Core_0_DTLB_cross_page_prefetch_lookups,3630195,0,0,,
433.milc-274B,spec06,433.milc,Core_0_DTLB_cross_page_prefetch_useful,125383,0,0,,
433.milc-274B,spec06,433.milc,Core_0_DTLB_cross_page_prefetch_useless,370,0,0,,
433.milc-274B,spec06,433.milc,Core_0_DTLB_cross_page_prefetch_late,2283,0,0,,
433.milc-274B,spec06,433.milc,Core_0_DTLB_cross_page_prefetch_accuracy,0.0345389,0,0,,
433.milc-274B,spec06,433.milc,Core_0_DTLB_cross_page_prefetch_coverage,0.885354,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_demand_access,258,125521,125521,-99.7944567045%,-99.7944567045%
433.milc-274B,spec06,433.milc,Core_0_STLB_demand_hit,149,4626,4625,-96.7790747946%,-96.7783783784%
433.milc-274B,spec06,433.milc,Core_0_STLB_demand_miss,109,120895,120896,-99.9098391166%,-99.9098398624%
433.milc-274B,spec06,433.milc,Core_0_STLB_demand_mshr_merge,0,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_demand_miss_rate,0.422481,0.963146,0.963154,-56.1353107421%,-56.1356750842%
433.milc-274B,spec06,433.milc,Core_0_STLB_demand_mpki,0.00109,1.20895,1.20896,-99.9098391166%,-99.9098398624%
433.milc-274B,spec06,433.milc,Core_0_STLB_vberti_prefetch_access,125753,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_vberti_prefetch_hit,4768,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_vberti_prefetch_miss,120985,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_vberti_prefetch_mshr_merge,0,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_vberti_prefetch_miss_rate,0.962084,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_vberti_prefetch_mpki,1.20985,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_vberti_same_page_prefetch_mpki,0,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_vberti_cross_page_prefetch,125753,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_vberti_cross_page_prefetch_hit,4768,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_vberti_cross_page_prefetch_miss,120985,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_vberti_cross_page_prefetch_mshr_merge,0,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_vberti_cross_page_prefetch_miss_rate,0.962084,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_vberti_cross_page_prefetch_mpki,1.20985,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_issued,125753,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_lookups,125753,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_useful,72,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_useless,120913,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_late,0,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_too_early,0,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_too_early_among_useless,0,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_pollution_evict,0,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_pollution_among_prefetch_fill,0,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_accuracy,0.000572551,0,0,,
433.milc-274B,spec06,433.milc,Core_0_STLB_cross_page_prefetch_coverage,0.39779,0,0,,
433.milc-274B,spec06,433.milc,DRAM_read_traffic_MPKI,17.3549,18.9748,16.6596,-8.53711238063%,4.17356959351%
433.milc-274B,spec06,433.milc,cache_demand.count,76846,542691,1620164,-85.8398241356%,-95.2568999188%
433.milc-274B,spec06,433.milc,cache_prefetch.count,1643441,1339586,30606,22.6827542241%,5269.66934588%
433.milc-274B,spec06,433.milc,stlb_demand.count,67,15201,15190,-99.5592395237%,-99.5589203423%
433.milc-274B,spec06,433.milc,stlb_prefetch.count,15141,0,0,,
433.milc-274B,spec06,433.milc,stlb_miss_touch_dram.count,15211,15127,15116,0.555298472929%,0.628473141043%
433.milc-274B,spec06,433.milc,stlb_miss_touch_dram.share,12.56,12.51,12.5,0.399680255795%,0.48%
433.milc-337B,spec06,433.milc,CPU 0 cumulative IPC,1.512,1.12,0.9166,35%,64.957451451%
433.milc-337B,spec06,433.milc,Core_0_L1D_demand_MPKI,12.1309,31.2777,59.442,-61.2154985821%,-79.5920392988%
433.milc-337B,spec06,433.milc,Core_0_L2C_demand_MPKI,1.27683,7.27885,17.4708,-82.4583553721%,-92.6916340408%
